Ticker,0
AAPL,0.5707070707070707
ABBV,0.5353535353535354
ABT,0.5176767676767676
ACN,0.5252525252525253
ADBE,0.5227272727272727
ADI,0.5202020202020202
ADM,0.48737373737373735
ADP,0.5328282828282829
ADSK,0.5303030303030303
AEE,0.5404040404040404
AEP,0.5176767676767676
AES,0.48484848484848486
AFL,0.5580808080808081
AIG,0.547979797979798
AIZ,0.5681818181818182
AJG,0.5252525252525253
AKAM,0.5252525252525253
ALB,0.49747474747474746
ALGN,0.5
ALK,0.49747474747474746
ALL,0.5277777777777778
ALLE,0.5353535353535354
AMAT,0.5378787878787878
AMCR,0.4722222222222222
AMD,0.51010101010101
AME,0.51010101010101
AMGN,0.5505050505050505
AMP,0.5404040404040404
AMT,0.5227272727272727
AMZN,0.5328282828282829
ANET,0.5732323232323232
AON,0.5252525252525253
AOS,0.4722222222222222
APA,0.5176767676767676
APD,0.494949494949495
APH,0.5858585858585859
APTV,0.5025252525252525
ARE,0.5075757575757576
ATO,0.5681818181818182
AVGO,0.5580808080808081
AVY,0.48737373737373735
AWK,0.5227272727272727
AXP,0.5454545454545454
AZO,0.5176767676767676
BA,0.47474747474747475
BAC,0.5277777777777778
BAX,0.4898989898989899
BBY,0.494949494949495
BDX,0.4797979797979798
BEN,0.5025252525252525
BIIB,0.494949494949495
BIO,0.5025252525252525
BK,0.5909090909090909
BKNG,0.5580808080808081
BKR,0.5429292929292929
BLK,0.5277777777777778
BMY,0.5328282828282829
BR,0.5176767676767676
BRK-B,0.5378787878787878
BRO,0.5328282828282829
BSX,0.5429292929292929
BWA,0.547979797979798
BXP,0.5277777777777778
C,0.5404040404040404
CAG,0.4772727272727273
CAH,0.5681818181818182
CARR,0.49242424242424243
CAT,0.5404040404040404
CB,0.5378787878787878
CBOE,0.5176767676767676
CBRE,0.5555555555555556
CCI,0.5429292929292929
CCL,0.5176767676767676
CDNS,0.5202020202020202
CDW,0.5176767676767676
CE,0.49747474747474746
CEG,0.494949494949495
CF,0.5606060606060606
CFG,0.5227272727272727
CHD,0.5328282828282829
CHRW,0.5176767676767676
CHTR,0.494949494949495
CI,0.5202020202020202
CINF,0.5404040404040404
CL,0.4797979797979798
CLX,0.5
CMCSA,0.4722222222222222
CME,0.5656565656565656
CMG,0.51010101010101
CMI,0.5227272727272727
CMS,0.5580808080808081
CNC,0.5202020202020202
CNP,0.5454545454545454
COF,0.5555555555555556
COO,0.5025252525252525
COP,0.4898989898989899
COST,0.5075757575757576
CPAY,0.5252525252525253
CPB,0.4797979797979798
CPRT,0.48737373737373735
CPT,0.5202020202020202
CRL,0.49242424242424243
CRM,0.5151515151515151
CSCO,0.5606060606060606
CSGP,0.5303030303030303
CSX,0.5328282828282829
CTAS,0.5227272727272727
CTRA,0.5227272727272727
CTSH,0.547979797979798
CTVA,0.5252525252525253
CVS,0.5378787878787878
CVX,0.5454545454545454
CZR,0.4797979797979798
D,0.553030303030303
DAL,0.5126262626262627
DD,0.48737373737373735
DE,0.5
DECK,0.4772727272727273
DG,0.5126262626262627
DGX,0.5303030303030303
DHI,0.48484848484848486
DHR,0.5176767676767676
DIS,0.4797979797979798
DLTR,0.5
DOV,0.4772727272727273
DOW,0.45202020202020204
DPZ,0.4595959595959596
DRI,0.48737373737373735
DTE,0.5833333333333334
DUK,0.5202020202020202
DVA,0.5176767676767676
DVN,0.5050505050505051
DXCM,0.4898989898989899
EA,0.5303030303030303
EBAY,0.5328282828282829
ECL,0.5555555555555556
ED,0.51010101010101
EFX,0.494949494949495
EIX,0.5277777777777778
EL,0.48484848484848486
EMN,0.4797979797979798
EMR,0.5404040404040404
ENPH,0.5126262626262627
EOG,0.5151515151515151
EPAM,0.49242424242424243
EQIX,0.5252525252525253
EQR,0.5227272727272727
EQT,0.5176767676767676
ES,0.5429292929292929
ESS,0.5757575757575758
ETN,0.5227272727272727
ETR,0.5631313131313131
EVRG,0.5934343434343434
EW,0.48484848484848486
EXC,0.5176767676767676
EXPD,0.5050505050505051
EXPE,0.5328282828282829
EXR,0.5126262626262627
F,0.547979797979798
FANG,0.5252525252525253
FAST,0.4898989898989899
FCX,0.5176767676767676
FDS,0.5025252525252525
FDX,0.5656565656565656
FE,0.547979797979798
FFIV,0.5782828282828283
FICO,0.5429292929292929
FIS,0.51010101010101
FISV,0.5670886075949367
FITB,0.5126262626262627
FMC,0.48737373737373735
FOX,0.5732323232323232
FOXA,0.5808080808080808
FRT,0.494949494949495
FSLR,0.5151515151515151
FTNT,0.5176767676767676
FTV,0.51010101010101
GD,0.5202020202020202
GDDY,0.5353535353535354
GE,0.5656565656565656
GEHC,0.5202020202020202
GEN,0.48484848484848486
GEV,0.5580808080808081
GILD,0.5555555555555556
GIS,0.4898989898989899
GL,0.6035353535353535
GLW,0.5656565656565656
GM,0.5808080808080808
GNRC,0.4823232323232323
GOOG,0.5782828282828283
GOOGL,0.5606060606060606
GPC,0.4797979797979798
GPN,0.48484848484848486
GRMN,0.5454545454545454
GS,0.5404040404040404
GWW,0.5025252525252525
HAL,0.5126262626262627
HAS,0.5277777777777778
HBAN,0.5176767676767676
HCA,0.5631313131313131
HD,0.4898989898989899
HOLX,0.5151515151515151
HON,0.5151515151515151
HPE,0.5328282828282829
HPQ,0.4898989898989899
HRL,0.48737373737373735
HSIC,0.51010101010101
HST,0.49747474747474746
HSY,0.4823232323232323
HUBB,0.5353535353535354
HUM,0.5202020202020202
HWM,0.5378787878787878
IBM,0.5757575757575758
ICE,0.5353535353535354
IDXX,0.5075757575757576
IEX,0.4696969696969697
IFF,0.51010101010101
ILMN,0.553030303030303
INCY,0.5505050505050505
INTC,0.4898989898989899
INTU,0.5151515151515151
INVH,0.4722222222222222
IP,0.5252525252525253
IQV,0.5075757575757576
IR,0.494949494949495
IRM,0.5707070707070707
ISRG,0.5328282828282829
IT,0.48737373737373735
ITW,0.49747474747474746
IVZ,0.5404040404040404
J,0.5378787878787878
JBHT,0.51010101010101
JCI,0.5050505050505051
JKHY,0.5176767676767676
JNJ,0.5606060606060606
JPM,0.5681818181818182
KDP,0.47474747474747475
KEY,0.5075757575757576
KEYS,0.49242424242424243
KHC,0.5025252525252525
KIM,0.5025252525252525
KLAC,0.5631313131313131
KMB,0.5151515151515151
KMI,0.5429292929292929
KMX,0.45454545454545453
KO,0.49242424242424243
KR,0.48484848484848486
KVUE,0.4722222222222222
L,0.5883838383838383
LDOS,0.5555555555555556
LEN,0.4823232323232323
LH,0.5303030303030303
LHX,0.5176767676767676
LIN,0.51010101010101
LKQ,0.5176767676767676
LLY,0.5277777777777778
LMT,0.49747474747474746
LNT,0.5353535353535354
LOW,0.5227272727272727
LRCX,0.5606060606060606
LULU,0.5
LUV,0.547979797979798
LVS,0.494949494949495
LW,0.48737373737373735
LYB,0.4671717171717172
LYV,0.5555555555555556
MA,0.5580808080808081
MAA,0.49747474747474746
MAR,0.5277777777777778
MAS,0.4696969696969697
MCD,0.5404040404040404
MCHP,0.4797979797979798
MCK,0.5606060606060606
MCO,0.547979797979798
MDLZ,0.4696969696969697
MDT,0.5227272727272727
MET,0.5580808080808081
META,0.51010101010101
MGM,0.49242424242424243
MHK,0.49747474747474746
MKC,0.5075757575757576
MKTX,0.494949494949495
MLM,0.5202020202020202
MMM,0.5277777777777778
MNST,0.5606060606060606
MO,0.553030303030303
MOH,0.4797979797979798
MOS,0.47474747474747475
MPC,0.5429292929292929
MPWR,0.5580808080808081
MRK,0.49747474747474746
MRNA,0.4595959595959596
MS,0.5580808080808081
MSCI,0.5353535353535354
MSFT,0.5454545454545454
MSI,0.553030303030303
MTB,0.5227272727272727
MTCH,0.5176767676767676
MTD,0.5050505050505051
MU,0.5227272727272727
NCLH,0.5227272727272727
NDAQ,0.5808080808080808
NDSN,0.4797979797979798
NEE,0.5176767676767676
NEM,0.5757575757575758
NFLX,0.5050505050505051
NI,0.5656565656565656
NKE,0.4823232323232323
NOC,0.5151515151515151
NOW,0.51010101010101
NRG,0.5202020202020202
NSC,0.5303030303030303
NTAP,0.51010101010101
NTRS,0.5252525252525253
NUE,0.49242424242424243
NVDA,0.5707070707070707
NVR,0.494949494949495
NWL,0.49747474747474746
NWS,0.5075757575757576
NWSA,0.4898989898989899
NXPI,0.51010101010101
O,0.5050505050505051
ODFL,0.5252525252525253
OGN,0.49747474747474746
OKE,0.5404040404040404
OMC,0.5328282828282829
ON,0.5202020202020202
ORCL,0.5429292929292929
ORLY,0.5378787878787878
OTIS,0.547979797979798
OXY,0.49747474747474746
PAYC,0.5075757575757576
PAYX,0.5025252525252525
PCAR,0.4671717171717172
PCG,0.5303030303030303
PEG,0.5303030303030303
PEP,0.4797979797979798
PFE,0.48737373737373735
PFG,0.5176767676767676
PG,0.5202020202020202
PGR,0.5050505050505051
PH,0.5429292929292929
PHM,0.4696969696969697
PKG,0.5126262626262627
PLD,0.5303030303030303
PM,0.5707070707070707
PNC,0.5227272727272727
PNR,0.5075757575757576
PNW,0.5404040404040404
POOL,0.4595959595959596
PPG,0.5126262626262627
PPL,0.5505050505050505
PRU,0.5227272727272727
PSA,0.5202020202020202
PSX,0.5126262626262627
PTC,0.5429292929292929
PVH,0.4393939393939394
PWR,0.5404040404040404
PYPL,0.5378787878787878
QCOM,0.5454545454545454
QRVO,0.5303030303030303
RCL,0.5126262626262627
REG,0.494949494949495
REGN,0.5176767676767676
RF,0.5176767676767676
RHI,0.4494949494949495
RJF,0.547979797979798
RL,0.5404040404040404
RMD,0.5303030303030303
ROK,0.5202020202020202
ROL,0.5126262626262627
ROP,0.5151515151515151
ROST,0.494949494949495
RSG,0.5505050505050505
RTX,0.5378787878787878
RVTY,0.494949494949495
SBAC,0.4898989898989899
SBUX,0.494949494949495
SCHW,0.5757575757575758
SEE,0.49242424242424243
SHW,0.4595959595959596
SJM,0.5025252525252525
SLB,0.5126262626262627
SMCI,0.5025252525252525
SNA,0.5
SNPS,0.5176767676767676
SO,0.5252525252525253
SOLV,0.5
SPG,0.5378787878787878
SPGI,0.5404040404040404
SRE,0.5151515151515151
STE,0.5050505050505051
STLD,0.5
STT,0.5631313131313131
STX,0.494949494949495
STZ,0.47474747474747475
SWK,0.4898989898989899
SWKS,0.5075757575757576
SYF,0.5429292929292929
SYK,0.494949494949495
SYY,0.5025252525252525
T,0.5404040404040404
TAP,0.49242424242424243
TDG,0.5555555555555556
TDY,0.5303030303030303
TECH,0.4772727272727273
TEL,0.5353535353535354
TER,0.547979797979798
TFC,0.49747474747474746
TFX,0.5
TGT,0.5050505050505051
TJX,0.5277777777777778
TMO,0.4772727272727273
TMUS,0.5454545454545454
TPR,0.5454545454545454
TRGP,0.553030303030303
TRMB,0.5404040404040404
TROW,0.5050505050505051
TRV,0.5252525252525253
TSCO,0.5277777777777778
TSLA,0.5075757575757576
TSN,0.4898989898989899
TT,0.5126262626262627
TTWO,0.5404040404040404
TXN,0.5176767676767676
TXT,0.5252525252525253
TYL,0.49242424242424243
UAL,0.5353535353535354
UBER,0.48484848484848486
UDR,0.494949494949495
UHS,0.547979797979798
ULTA,0.5
UNH,0.5126262626262627
UNP,0.5126262626262627
UPS,0.494949494949495
URI,0.5151515151515151
USB,0.5126262626262627
V,0.547979797979798
VICI,0.49747474747474746
VLO,0.5252525252525253
VLTO,0.5252525252525253
VMC,0.5555555555555556
VRSK,0.51010101010101
VRSN,0.5454545454545454
VRTX,0.5454545454545454
VST,0.5025252525252525
VTR,0.5353535353535354
VTRS,0.5025252525252525
VZ,0.5126262626262627
WAB,0.5252525252525253
WAT,0.5050505050505051
WBD,0.5555555555555556
WDC,0.5151515151515151
WEC,0.5303030303030303
WELL,0.5808080808080808
WFC,0.5378787878787878
WHR,0.48484848484848486
WM,0.547979797979798
WMB,0.5303030303030303
WMT,0.553030303030303
WRB,0.5606060606060606
WST,0.48484848484848486
WTW,0.5328282828282829
WY,0.47474747474747475
WYNN,0.44696969696969696
XEL,0.5505050505050505
XOM,0.5151515151515151
XRAY,0.4621212121212121
XYL,0.5151515151515151
YUM,0.5025252525252525
ZBH,0.5025252525252525
ZBRA,0.5025252525252525
ZION,0.5227272727272727
ZTS,0.51010101010101
